,filename,mean zero crossing rate,std zero crossing rate,max zero crossing rate,min zero crossing rate,median zero crossing rate,mean energy,std energy,max energy,min energy,median energy,mean entropy of energy,std entropy of energy,max entropy of energy,min entropy of energy,median entropy of energy,mean spectral centroid,std spectral centroid,max spectral centroid,min spectral centroid,median spectral centroid,mean spectral spread,std spectral spread,max spectral spread,min spectral spread,median spectral spread,mean spectral entropy,std spectral entropy,max spectral entropy,min spectral entropy,median spectral entropy,mean spectral flux,std spectral flux,max spectral flux,min spectral flux,median spectral flux,mean spectral rolloff,std spectral rolloff,max spectral rolloff,min spectral rolloff,median spectral rolloff,mean mfcc1,std mfcc1,max mfcc1,min mfcc1,median mfcc1,mean mfcc2,std mfcc2,max mfcc2,min mfcc2,median mfcc2,mean mfcc3,std mfcc3,max mfcc3,min mfcc3,median mfcc3,mean mfcc4,std mfcc4,max mfcc4,min mfcc4,median mfcc4,mean mfcc5,std mfcc5,max mfcc5,min mfcc5,median mfcc5,mean mfcc6,std mfcc6,max mfcc6,min mfcc6,median mfcc6,mean mfcc7,std mfcc7,max mfcc7,min mfcc7,median mfcc7,mean mfcc8,std mfcc8,max mfcc8,min mfcc8,median mfcc8,mean mfcc9,std mfcc9,max mfcc9,min mfcc9,median mfcc9,mean mfcc10,std mfcc10,max mfcc10,min mfcc10,median mfcc10,mean mfcc11,std mfcc11,max mfcc11,min mfcc11,median mfcc11,mean mfcc12,std mfcc12,max mfcc12,min mfcc12,median mfcc12,mean mfcc13,std mfcc13,max mfcc13,min mfcc13,median mfcc13,mean chroma1,std chroma1,max chroma1,min chroma1,median chroma1,mean chroma2,std chroma2,max chroma2,min chroma2,median chroma2,mean chroma3,std chroma3,max chroma3,min chroma3,median chroma3,mean chroma4,std chroma4,max chroma4,min chroma4,median chroma4,mean chroma5,std chroma5,max chroma5,min chroma5,median chroma5,mean chroma6,std chroma6,max chroma6,min chroma6,median chroma6,mean chroma7,std chroma7,max chroma7,min chroma7,median chroma7,mean chroma8,std chroma8,max chroma8,min chroma8,median chroma8,mean chroma9,std chroma9,max chroma9,min chroma9,median chroma9,mean chroma10,std chroma10,max chroma10,min chroma10,median chroma10,mean chroma11,std chroma11,max chroma11,min chroma11,median chroma11,mean chroma12,std chroma12,max chroma12,min chroma12,median chroma12,mean chroma deviation,std chroma deviation,max chroma deviation,min chroma deviation,median chroma deviation,age
75,sample-000173.mp3,0.095808501,0.078754175,0.305543977,0.010837849,0.062317632,0.009602102,0.015681536,0.081475494,5.83E-08,0.001383563,2.777863951,0.567632455,3.301771433,0.088369549,2.913409446,0.166227741,0.092745409,0.317418976,0.038273795,0.137878339,0.173669571,0.058167206,0.259343775,0.067431249,0.154930524,0.833623478,0.668186116,2.003145731,0.00873472,0.588874989,0.004700251,0.004687321,0.029596344,0,0.003113785,0.144504505,0.128731169,0.4375,0.004166667,0.105416667,-30.84101912,6.527279749,-22.43566184,-40.8682777,-29.23786534,1.956729634,1.17181554,4.491144669,-1.411681679,1.812205518,0.520483302,0.762194148,3.035456021,-0.914571173,0.392708803,-0.213059927,0.562736748,1.915393592,-1.616887692,-0.123487741,-0.148342559,0.51010665,0.998176923,-1.247174714,-0.125493454,-0.364190984,0.544884029,0.555929863,-1.830640966,-0.301168867,0.307115648,0.415613327,1.73534744,-0.444355317,0.251506798,0.111856386,0.330988214,1.369803781,-0.606665844,0.066467882,-0.114044378,0.319430598,0.780615856,-0.937153229,-0.118277568,0.070404906,0.256083488,0.681190536,-0.501414732,0.069891967,-0.108293725,0.307117031,0.871333737,-0.887704512,-0.071308921,0.102763599,0.207678437,0.550715428,-0.710436517,0.082286564,-0.152818511,0.238196462,0.362037027,-0.795643331,-0.125257662,0.020724635,0.024127196,0.11753989,0.000151845,0.012665725,0.007703622,0.013217594,0.098874671,0.000114717,0.002560397,0.02177115,0.025234603,0.19925259,0.000204577,0.013587536,0.013489771,0.019826158,0.151865002,0.000174604,0.006726215,0.014865282,0.017113672,0.108420986,7.81E-05,0.009436263,0.013647145,0.018017126,0.124121429,0.000231832,0.00694593,0.031720466,0.034818622,0.194061493,0.000477525,0.019309861,0.001901579,0.003958891,0.031595605,4.62E-05,0.000903376,0.006910802,0.014251642,0.103942761,0.000108325,0.003300752,0.013233187,0.013646211,0.061375355,9.40E-05,0.007823772,0.02535651,0.024511414,0.122698656,0.00039989,0.015702816,0.007589265,0.010837307,0.065804564,6.04E-05,0.003181891,0.017347049,0.010877737,0.072114491,0.000644698,0.015488631,mid age
76,sample-000177.mp3,0.057036039,0.071469125,0.394330971,0.004168404,0.031679867,0.015458038,0.026804779,0.118387831,2.11E-08,0.000122204,2.905267289,0.559930018,3.318979952,0.952117997,3.119726362,0.151058036,0.065993793,0.377001352,0.039820636,0.170209819,0.176502564,0.045895205,0.233118197,0.073596766,0.177203709,0.497786229,0.479773147,2.154789113,0.010774392,0.482726354,0.004989473,0.006955253,0.060047528,0,0.002903611,0.064140827,0.107933616,0.475,0,0.025833333,-33.11466182,8.978286501,-20.81951538,-44.55080994,-30.76739244,1.530989955,1.286345723,4.167609559,-0.401514308,1.464573637,-0.370043311,1.052340513,1.832746426,-2.715147173,0.003183588,0.143369482,0.49233074,1.235867368,-1.988681369,0.237050043,0.021970468,0.5014452,0.859921032,-1.466625751,0.152752118,-0.138237892,0.361959967,0.787293786,-1.217453502,-0.145312073,-0.113025853,0.433389992,0.803221251,-1.355475274,-0.072350357,-0.018846599,0.360273877,1.01060017,-0.897497525,-0.002797753,-0.083626573,0.357899183,0.673785945,-1.090386468,-0.100330676,-0.041808675,0.294482115,0.650281794,-1.071034238,-0.059059635,-0.075213146,0.304991174,0.598846841,-0.905214602,-0.055360815,0.009217458,0.338461303,0.866637265,-0.926684568,0.041808991,-0.137347726,0.25721626,0.382234741,-1.075582062,-0.112237953,0.01292592,0.027521938,0.1584673,9.83E-05,0.00417914,0.005908167,0.009129067,0.051340574,2.32E-05,0.00244387,0.01861776,0.04004809,0.253395358,0.000300066,0.005569608,0.013450988,0.021296392,0.103492558,5.63E-05,0.002485729,0.012530797,0.017631793,0.087206133,0.000204218,0.005326814,0.007825648,0.013957443,0.080370986,0.000117495,0.002205353,0.065570184,0.0622402,0.160192934,0.000183748,0.031291322,0.003843295,0.006397927,0.037836707,1.19E-05,0.000781997,0.005204349,0.01015777,0.094450896,8.22E-05,0.001432255,0.007961931,0.010458247,0.055525717,0.000147414,0.003375947,0.010701499,0.016990568,0.098026318,7.02E-05,0.003280019,0.006631355,0.011864449,0.076415189,2.58E-05,0.001903575,0.025956941,0.014903906,0.069652383,0.001567238,0.02760468,mid age
77,sample-000181.mp3,0.144414935,0.138297413,0.538140892,0.007086286,0.097540642,0.010082725,0.019122762,0.109537941,8.23E-08,0.001351915,2.762989925,0.544505291,3.300182656,0.818367302,2.924871991,0.183965864,0.104851258,0.471385629,0.041389448,0.158895902,0.173466329,0.044423993,0.275175867,0.076767198,0.167415913,0.780133407,0.731775707,2.451745956,0.006034615,0.617804729,0.005423056,0.006143008,0.069250286,0,0.004348154,0.207766667,0.202478081,0.593333333,0.005,0.091666667,-31.12768351,6.95950061,-20.85323462,-44.34299632,-29.10093428,1.879733761,1.29512734,5.308253643,-1.293444512,2.117310151,-0.075848302,0.853021777,1.666073016,-3.363257477,0.051499329,0.160258087,0.730390134,1.796261367,-1.692611085,0.150070256,-0.273207551,0.694239244,2.051062216,-1.750540637,-0.312057819,0.282093574,0.626678891,1.641531694,-1.571553199,0.202674511,0.222795885,0.400926542,1.047184536,-1.457636253,0.231729874,0.27070706,0.340690605,1.273622862,-0.729886108,0.227303641,0.161818777,0.432482906,1.191111487,-0.89919106,0.136925869,-0.202138865,0.326936601,0.54561292,-1.108513603,-0.159236913,0.072867294,0.278954742,0.859365412,-0.655911743,0.039794697,-0.055041306,0.221807719,0.429574209,-0.671251285,-0.027383195,0.071538388,0.203432707,0.557980668,-0.646413353,0.070080727,0.013833193,0.020991013,0.147221419,6.66E-05,0.006451199,0.006201942,0.009226004,0.061313766,1.91E-05,0.003067439,0.03086956,0.035261883,0.244021174,0.000162704,0.017608789,0.009367798,0.011145198,0.064058814,0.000109206,0.004977183,0.018798194,0.026115763,0.169120621,8.19E-05,0.009239158,0.007250443,0.012553067,0.104385733,6.35E-05,0.003011944,0.020339438,0.025288274,0.16769861,8.46E-05,0.013128019,0.002870433,0.007461107,0.07520441,9.46E-06,0.000662471,0.002671369,0.004013836,0.045314921,2.25E-05,0.001801176,0.00929609,0.011744297,0.066311223,6.71E-05,0.00552185,0.012997361,0.021028511,0.154318145,6.22E-05,0.005998861,0.004140144,0.006195814,0.053198064,5.82E-06,0.001753583,0.014236277,0.011943422,0.077431763,0.000503257,0.011004303,mid age
78,sample-000182.mp3,0.067297649,0.062649659,0.203418091,0.005002084,0.035014589,0.026147463,0.039690135,0.151120441,3.58E-06,0.003807029,2.982714374,0.433892834,3.313292844,1.195504076,3.173208264,0.112255018,0.043076863,0.215807289,0.025239568,0.115735705,0.146094025,0.042678688,0.243172112,0.045009726,0.138572047,0.564861881,0.657899706,1.685363909,0.001487165,0.088879198,0.007667981,0.008436731,0.065282451,0,0.004871803,0.099205882,0.103502187,0.263333333,0.005833333,0.025,-28.57588186,4.024769947,-21.76835247,-34.96158042,-28.36217476,2.444252787,1.51734732,5.331586068,0.05171663,2.793404615,0.264873026,0.737518792,1.810797881,-2.071982399,0.366900994,0.393832826,0.451831406,1.650883666,-1.290449057,0.387063046,0.041916267,0.405375865,1.23187881,-1.598294517,0.112204503,0.162255523,0.36297612,1.260273072,-0.586545755,0.169113463,0.265192683,0.370471776,1.505186835,-0.719324332,0.264215343,0.044911744,0.297736361,0.794172018,-0.82501345,0.063316698,0.099488638,0.264603104,1.058494893,-0.735603546,0.093001013,0.11369477,0.275792062,0.962463489,-0.673021284,0.133289631,-0.051225939,0.269755495,0.539909531,-0.969154865,-0.039362551,0.024597548,0.208362356,0.57084559,-0.573350288,0.042634342,0.032648435,0.198630433,0.487977261,-0.455345814,0.017875608,0.006181851,0.006843151,0.052574768,0.000198553,0.004072839,0.005407466,0.013281439,0.085457152,1.67E-05,0.001427703,0.016811624,0.016016436,0.108450646,0.00041539,0.012388327,0.008049358,0.011366644,0.057929953,9.76E-05,0.003651594,0.053302832,0.052330905,0.193848446,0.001159372,0.026505884,0.009006436,0.013666938,0.081075304,8.22E-05,0.004252276,0.053625938,0.046596971,0.228479333,0.000872429,0.044048149,0.002209068,0.006417783,0.071787774,5.18E-06,0.000441896,0.003321614,0.004503468,0.027799055,6.19E-05,0.001854134,0.014512333,0.014530146,0.073744322,0.000653994,0.009018435,0.010881282,0.009637227,0.058783461,0.000485297,0.008373182,0.00276319,0.004526925,0.040890738,5.61E-05,0.00123022,0.023073374,0.015251829,0.062601721,0.000897129,0.025877582,mid age
79,sample-000184.mp3,0.053013317,0.05058962,0.218007503,0.007086286,0.025427261,0.027926385,0.035674437,0.17721274,1.71E-06,0.011016852,3.05372664,0.392110462,3.318599524,0.664053761,3.214232093,0.118580052,0.055338365,0.27204295,0.033487983,0.105402245,0.166647273,0.034551709,0.239695644,0.065640435,0.17637668,0.328583742,0.476589042,1.630075737,0.000983735,0.048140597,0.008606714,0.009172331,0.071387236,0,0.005881998,0.080300439,0.104058467,0.386666667,0.0075,0.026666667,-27.42272484,3.939948834,-21.30760282,-35.53298951,-26.29563542,2.670916363,1.008273455,5.493857698,0.445386201,2.767320468,-0.14346732,0.727289652,1.631382027,-2.416160325,0.005057253,0.035053402,0.561319946,1.398942299,-1.782991385,0.113728625,-0.308971575,0.532190113,0.882287527,-1.795818484,-0.243713219,0.291482481,0.462962773,1.737091332,-0.79176164,0.21365114,-0.06947843,0.375310892,0.990394161,-1.024508643,-0.065398738,-0.053513839,0.32093038,0.716372745,-1.209000999,-0.040992903,-0.065587098,0.314563496,0.730107324,-1.08106515,-0.060648122,-0.079901831,0.265162968,0.727514113,-0.939968754,-0.076547253,-0.210860334,0.267507414,0.396999676,-1.145036991,-0.189857112,-0.142153824,0.308005301,0.518042612,-1.11727785,-0.122739233,-0.193134172,0.292066065,0.515464604,-1.145088726,-0.171092192,0.030309466,0.036551562,0.229463578,0.000658218,0.01793629,0.006635058,0.012129132,0.096892912,1.35E-05,0.001869583,0.037771585,0.054661728,0.306423566,0.000109587,0.018632544,0.019932751,0.040370889,0.286836347,4.84E-05,0.007095222,0.013166466,0.017867339,0.1591833,0.000203659,0.007053919,0.005986988,0.007300334,0.054050661,7.24E-05,0.003452477,0.013246301,0.015014878,0.103915509,0.000388103,0.008273156,0.002812583,0.005515981,0.05212574,4.99E-06,0.000910899,0.008469348,0.017456049,0.145759388,4.29E-05,0.002794334,0.022427374,0.026557118,0.170116767,0.000194517,0.012908646,0.04109375,0.048293799,0.228319202,0.000163785,0.020477102,0.008089705,0.018809455,0.174471235,2.51E-05,0.002835456,0.026877873,0.016598357,0.084299279,0.003319824,0.023741868,mid age
80,sample-000185.mp3,0.035950164,0.026969017,0.122967903,0.005002084,0.025010421,0.010692954,0.020989191,0.110772076,1.57E-07,0.000310415,3.024705614,0.345271463,3.286357497,1.296021689,3.132470844,0.09843708,0.026628959,0.156604447,0.030726125,0.104035114,0.14985534,0.04156662,0.229710012,0.047268364,0.155050599,0.301662573,0.33775301,1.349345376,0.010285473,0.133555516,0.005369447,0.004324931,0.027322942,0,0.003939956,0.055876543,0.051444696,0.201666667,0.008333333,0.038333333,-30.68881762,5.802219111,-21.21157045,-39.8752616,-29.68721227,1.927886363,1.169451501,4.578129165,-0.36393053,1.826351566,0.069451238,0.817608902,2.063302046,-1.672563997,-0.050385082,0.614702494,0.386616811,1.522248911,-0.863376185,0.628607337,0.409600918,0.543309735,2.011528781,-0.745831551,0.427277654,-0.085833726,0.442734943,0.952175581,-1.075192038,-0.063042858,0.128931406,0.311146092,0.898908619,-0.666527915,0.130273785,0.070400986,0.298410456,0.859157469,-0.492965562,0.032714256,-0.118719826,0.31679793,0.688339367,-1.070090484,-0.108897549,0.119466894,0.203144962,0.664466141,-0.363990716,0.097141753,-0.098427779,0.260148221,0.542069887,-0.797241832,-0.103113815,0.232191834,0.225514955,0.936851696,-0.494902969,0.214633135,-0.081858185,0.21071294,0.505774737,-0.661388564,-0.071295376,0.010672238,0.011834806,0.068536777,0.000237002,0.006345938,0.002399014,0.002674045,0.013142112,2.38E-05,0.001336579,0.043790757,0.051725016,0.233518387,0.001702444,0.020935726,0.017262708,0.01901571,0.076873549,0.000375916,0.009717217,0.035061275,0.046774386,0.204997116,0.000930967,0.016373361,0.007703048,0.008674441,0.059796584,0.000171199,0.005011448,0.044524646,0.043735652,0.15886691,0.002554815,0.024192001,0.003579084,0.006920572,0.039732345,9.84E-06,0.000919104,0.002983006,0.003604929,0.021309163,0.000104439,0.00167906,0.008182903,0.010797256,0.093102021,0.000679954,0.005347307,0.029460646,0.040107393,0.198418727,0.000529526,0.011416146,0.002867504,0.004130671,0.028061394,3.96E-05,0.00162958,0.027475425,0.014746237,0.063108825,0.002561787,0.028940761,mid age
81,sample-000188.mp3,0.1063107,0.107195852,0.348061692,0.005002084,0.049187161,0.033025274,0.043636772,0.161203701,1.50E-06,0.01264151,3.001826219,0.375404979,3.308260141,1.559112712,3.143540677,0.182752498,0.091693848,0.349242518,0.052889813,0.153419651,0.18462003,0.037887371,0.243357383,0.106670507,0.187364014,0.717424235,0.709270867,2.120478008,0.002939289,0.386753944,0.005484623,0.006000512,0.042037749,0,0.00379658,0.179809711,0.203535977,0.578333333,0.005,0.064166667,-28.60777012,5.240012769,-21.66841879,-36.78470991,-26.07338933,2.027529657,0.800907895,3.932938784,0.194685953,2.027506581,0.954107983,0.941186603,3.419442864,-1.311942676,0.771744351,0.394201077,0.468200728,1.388947789,-0.846742053,0.450034752,0.079575855,0.3720856,0.832172625,-1.003627283,0.125999876,0.384447608,0.414577027,1.436845115,-0.516255907,0.314259511,-0.209750427,0.424236644,1.143753588,-1.36172467,-0.157883744,0.447028412,0.276221235,1.18228069,-0.12011976,0.413330626,0.089267643,0.311435539,0.909836901,-0.971979708,0.059182853,0.301651505,0.343649453,1.035531773,-0.582136522,0.385250277,0.091703578,0.21213195,0.571562637,-0.541453938,0.115568003,0.199756873,0.242460224,1.015913819,-0.367629395,0.216853727,0.099011098,0.22641897,0.674122452,-0.373575438,0.092027873,0.005861656,0.00984935,0.083491554,6.48E-05,0.003384437,0.001705688,0.002392545,0.014549828,5.71E-06,0.000876081,0.035725264,0.043568508,0.221491959,0.000950832,0.020410451,0.00339422,0.004259773,0.027335135,8.21E-05,0.001723616,0.093800406,0.081770779,0.239433432,0.000449925,0.084732585,0.003217846,0.004513031,0.028993921,1.70E-05,0.001600526,0.036228877,0.034167582,0.130064184,0.000280227,0.019163054,0.000564049,0.000754933,0.004366758,2.25E-06,0.000253311,0.002752995,0.004479884,0.024953398,1.31E-05,0.001169722,0.006115536,0.006581287,0.035539206,0.000181954,0.00351453,0.010577955,0.007994337,0.034907381,0.000273135,0.00798955,0.002426422,0.003939766,0.028023986,9.53E-06,0.000955515,0.034524026,0.017181839,0.06587959,0.000824273,0.033582666,mid age
82,sample-000191.mp3,0.047152,0.062821676,0.258441017,0.004585244,0.021675698,0.016502807,0.025003385,0.135781756,3.06E-07,0.005696239,2.585651257,0.600874241,3.309677265,0.636639151,2.751767497,0.107579229,0.060075366,0.264844274,0.028885864,0.091532772,0.148525905,0.051587089,0.249951934,0.057477927,0.139344466,0.313310825,0.495242952,1.915115238,0.005980288,0.107092217,0.008675616,0.006495804,0.046495422,0,0.007438793,0.05552521,0.092876085,0.370833333,0.0025,0.019166667,-28.32051208,5.192959472,-20.82798097,-41.17464912,-26.87159487,2.783118995,0.99776037,4.926917978,-0.493619271,2.934080397,0.793200508,0.880353453,3.03423187,-0.936948555,0.707371593,-0.007845042,0.505646719,1.17258891,-1.194691238,0.056961937,0.040896194,0.398593479,1.254120145,-1.03306631,0.101303194,0.246895288,0.423201134,0.998556774,-0.83174584,0.228621562,0.069897744,0.290558501,0.823452826,-0.594571572,0.08172621,0.045347366,0.312288135,0.789565953,-0.870134392,0.036197664,0.084674332,0.231121331,0.842292962,-0.622653115,0.079792833,-0.039770076,0.218112464,0.483805331,-0.62988938,-0.045606894,-0.06490837,0.23950874,0.541531561,-0.772519856,-0.054320818,0.029263444,0.217584281,0.501214241,-0.471693488,0.058555871,-0.114774643,0.229301324,0.410818867,-0.81963098,-0.101051056,0.033759105,0.042035062,0.18502097,0.000172568,0.013722742,0.002766666,0.004509393,0.034781137,5.18E-05,0.001019326,0.070717174,0.050890294,0.223273092,0.000419728,0.064908671,0.010913627,0.016812519,0.126971669,5.83E-05,0.005015399,0.027702416,0.023681512,0.097655434,0.000477476,0.020555521,0.007795498,0.010339468,0.073822776,0.000160542,0.004221242,0.044707646,0.055409603,0.235674706,0.000632199,0.022819608,0.001755445,0.004483965,0.039255491,1.39E-05,0.000440258,0.004745473,0.006996743,0.043577945,7.54E-05,0.002563267,0.013757595,0.015321876,0.08453062,0.000267331,0.008694356,0.02801298,0.030211615,0.174429131,0.000169954,0.016406403,0.003485792,0.005490342,0.042113857,2.42E-05,0.001492661,0.029521881,0.016971993,0.081013092,0.000301271,0.026553852,young
83,sample-000199.mp3,0.084144319,0.083840819,0.386411005,0.007503126,0.04710296,0.006744001,0.016306637,0.135231584,2.90E-09,0.000532615,2.854467992,0.583926644,3.306471024,0.024347047,3.100014008,0.197746865,0.115979791,0.377796572,0.032621649,0.147967005,0.184330205,0.06626101,0.283262169,0.075341856,0.173194315,0.745965327,0.637894783,2.135401382,0.002199792,0.614675801,0.006088993,0.0069572,0.037126183,0,0.003619631,0.091559259,0.118864915,0.4475,0,0.039166667,-33.07040866,7.464358144,-22.67562988,-45.43732277,-30.82193223,1.749252631,1.250155626,5.90384766,-0.620063926,1.719711163,0.210464158,0.901304063,2.601816369,-2.256257233,0.297447743,0.116923302,0.68273792,2.826441296,-2.296046477,0.180873763,0.057509546,0.491917315,1.309047637,-1.270461001,0.0847713,-0.152958414,0.354323939,0.655595179,-1.729228149,-0.126039789,-0.187992557,0.35467586,1.004605968,-1.211100252,-0.12628248,0.057591977,0.296028892,0.940261741,-0.701238028,0.039453427,0.039195308,0.275949741,1.029673659,-0.672686671,0.015197279,-0.316861091,0.368655781,0.39352317,-1.500260987,-0.244569693,-0.040967842,0.286651797,0.932015896,-1.043980722,-0.007905849,-0.073112451,0.264664144,0.686595879,-1.030361068,-0.059234065,-0.150488047,0.236356116,0.317845145,-1.000067177,-0.124338794,0.01910551,0.033543525,0.253813541,2.82E-05,0.006671237,0.006516192,0.014158508,0.126450869,4.63E-06,0.00166163,0.013259018,0.015149333,0.111865417,6.36E-05,0.009210379,0.015187946,0.031650215,0.200785413,2.21E-05,0.003892978,0.012327748,0.020890126,0.127324495,1.35E-05,0.004863345,0.005773051,0.01046775,0.075691605,5.24E-06,0.002489247,0.033143221,0.036756354,0.122037346,1.15E-05,0.012922455,0.001408991,0.002721249,0.02349358,2.76E-06,0.000653761,0.00757082,0.015708318,0.122587595,7.38E-06,0.001961132,0.017643341,0.023479412,0.150621408,5.81E-05,0.007799441,0.021750341,0.035096225,0.180524357,2.69E-05,0.006473548,0.002987347,0.004537555,0.034887503,1.91E-06,0.001410812,0.020292858,0.012813359,0.068993329,0.000621911,0.020289875,young
84,sample-000211.mp3,0.070127599,0.061429497,0.244268445,0.007919967,0.046269279,0.077676494,0.11438099,0.506491001,3.27E-08,0.016461083,2.876257064,0.541449232,3.318579294,0.352880211,3.05629111,0.120379448,0.043680161,0.236326694,0.034542216,0.116760267,0.142402034,0.040147208,0.230866159,0.056006204,0.139544315,0.487180176,0.491825861,1.5780931,0.004165476,0.239083503,0.008639757,0.009129741,0.06084934,0,0.005870803,0.091909722,0.094147582,0.279166667,0.005,0.0375,-28.17607513,6.411564991,-19.71511062,-41.26745028,-25.51433276,1.818792019,1.144772197,4.761984852,-1.61956991,1.943108995,0.067920028,0.893978364,2.366311247,-2.318213867,0.237258436,-0.417559147,0.818330598,1.468695189,-2.505237159,-0.444984597,-0.309616654,0.521172658,0.952960984,-1.646858314,-0.319823278,0.123043417,0.431019873,1.07690765,-1.114428375,0.157464884,-0.264357525,0.432353609,1.069219741,-1.398008893,-0.251575806,-0.003489248,0.373164087,1.026948146,-0.943466761,-0.040660437,-0.049117412,0.351973731,1.173037023,-0.936962757,-0.064364901,-0.106841659,0.353975938,0.75196853,-1.304064398,-0.084184821,-0.069858677,0.415290848,1.167467412,-1.123859968,-0.047958038,-0.017614296,0.374692502,0.901353524,-1.058548071,0.025888897,-0.044561132,0.297163048,0.974403616,-0.766773702,-0.039860189,0.01251207,0.027069954,0.202045499,7.27E-05,0.003799662,0.008605855,0.023135002,0.175662373,2.22E-05,0.00217696,0.027909359,0.037819007,0.228844484,0.00016833,0.012619048,0.015926385,0.035773948,0.260918091,9.69E-05,0.00496935,0.015385282,0.023890729,0.151837341,9.80E-05,0.006013842,0.006383735,0.011383444,0.125049214,3.77E-05,0.002604574,0.026842622,0.043279686,0.239259006,0.000234151,0.005513049,0.004653906,0.014404678,0.132189164,5.91E-06,0.000915956,0.010222521,0.023124966,0.197447935,2.37E-05,0.00268547,0.01502489,0.031110727,0.238576178,0.000142953,0.00525701,0.026625693,0.045325771,0.225763844,9.36E-05,0.006564638,0.006404918,0.014455078,0.160885552,4.10E-05,0.001891957,0.02360801,0.017852508,0.071614832,0.000259677,0.021068715,old
85,sample-000214.mp3,0.073515674,0.07641832,0.313880784,0.005002084,0.040433514,0.044513633,0.074091343,0.392756786,4.61E-07,0.006482324,2.879582686,0.432341196,3.305426445,0.855786516,3.039320728,0.137100081,0.072996546,0.313062943,0.032865462,0.110277013,0.153635843,0.03502629,0.242284201,0.067917073,0.157146603,0.585740105,0.685467602,2.480487535,0.001942173,0.220406328,0.005314746,0.004767248,0.032926253,0,0.003851954,0.119948718,0.141847437,0.500833333,0.005833333,0.054166667,-28.23478907,6.572783837,-18.62276194,-38.6521964,-25.90241306,2.207858894,1.026181986,4.844019709,-0.728804875,2.446219488,0.428249337,0.815887711,2.330123446,-1.492964511,0.464326985,0.312573814,0.474050952,1.170392543,-0.965583612,0.383681132,-0.025793911,0.443507862,0.874664543,-1.178256814,0.053317965,0.19931628,0.34514203,1.2234696,-0.716956996,0.223530391,0.168672376,0.363505123,1.226572259,-1.011214446,0.151100396,0.017770666,0.345304079,0.867422654,-0.862398503,0.022297339,-0.098885761,0.299530576,0.622203619,-1.033151067,-0.100799011,0.157586905,0.295157394,0.938822679,-0.523470761,0.097249568,-0.142121073,0.236052267,0.440879547,-0.873029709,-0.135294996,0.098343498,0.237994844,0.683810726,-0.469772308,0.101959566,-0.04755395,0.228391748,0.543017314,-0.771370846,-0.028081,0.009951071,0.014868704,0.115423673,3.89E-05,0.005336943,0.003279615,0.006885711,0.066781546,2.78E-05,0.001498935,0.031181155,0.029784959,0.163147863,0.000270849,0.022273457,0.012115515,0.018957505,0.13212569,3.72E-05,0.005521187,0.032729746,0.039533506,0.21124411,0.000252036,0.017141088,0.007017199,0.010001141,0.066753083,4.53E-05,0.003511881,0.037093026,0.034846724,0.200018678,0.000575738,0.026506169,0.003003435,0.004755455,0.025951338,2.49E-06,0.000920781,0.004344209,0.005994747,0.038278357,1.82E-05,0.00221941,0.016828751,0.023716292,0.131702258,0.000131084,0.008857184,0.038987346,0.039989338,0.229022317,0.000333354,0.024845116,0.004357091,0.008086394,0.073746391,2.92E-05,0.001737955,0.022942387,0.013030655,0.062193445,0.000570704,0.022262593,young
86,sample-000215.mp3,0.025817112,0.025025921,0.149228845,0,0.018340975,0.032274394,0.03617303,0.134152795,6.35E-08,0.017639202,2.993579231,0.419010703,3.321805697,0.618614583,3.14998202,0.091931412,0.043817684,0.196313887,0.000833333,0.085585367,0.147183334,0.057873028,0.271644182,6.88E-09,0.147336085,0.120200054,0.199594414,1.269492592,0.001649487,0.053257004,0.018740599,0.075684501,0.65268829,0,0.006419985,0.042002398,0.046122179,0.27,0,0.025,-29.21802695,8.790200361,-21.15293523,-50.59644256,-25.10252253,2.315292492,1.308797088,5.153573944,-1.93630182,2.648994011,-0.261186895,0.812206866,1.461026453,-2.580425644,-0.168766393,0.36519164,0.612877597,2.402760393,-1.870700884,0.40118068,-0.440872383,0.55717313,0.83060784,-1.573429262,-0.440285032,0.450254206,0.497890186,1.53699072,-1.140555748,0.449555714,0.012763899,0.37185917,0.898292359,-0.748055892,0.005787797,0.023398654,0.267253051,0.735239161,-0.51390262,0.012426132,0.167587788,0.316868452,1.291694216,-0.574410614,0.18547658,-0.254694859,0.275906568,0.401162445,-0.873198364,-0.235935664,0.031737211,0.23879554,0.695310405,-0.488320336,0.00961219,0.044472577,0.246537923,0.716403184,-0.611751863,0.044956011,-0.111858775,0.179522443,0.458326513,-0.491484834,-0.111204894,0.006904983,0.00979148,0.068298899,2.26E-34,0.003218482,0.001850077,0.002705796,0.019482662,2.86E-36,0.000937123,0.014251749,0.015956972,0.08494303,8.74E-34,0.007586227,0.008464165,0.013260947,0.085091914,1.03E-35,0.004298371,0.006070682,0.009768898,0.056087625,2.11E-35,0.003151609,0.003220791,0.006159524,0.043907314,3.76E-36,0.001568394,0.049422841,0.056986797,0.166666667,0.00082823,0.022463172,0.004914377,0.011125699,0.079461086,1.56E-36,0.000809649,0.011437612,0.016339921,0.094281135,3.40E-36,0.004653826,0.064684775,0.056853268,0.209811976,2.07E-35,0.053438231,0.016502675,0.023694,0.149230329,4.05E-35,0.008649906,0.003494886,0.006696712,0.047655142,1.66E-35,0.001194462,0.029224911,0.013226383,0.057306672,0.000999608,0.028288363,young
